index	Div	Date	HomeTeam	AwayTeam	FTHG	FTAG	FTR	HTHG	HTAG	HTR	B365H	B365D	B365A	BWH	BWD	BWA	IWH	IWD	IWA	LBH	LBD	LBA	WHH	WHD	WHA	VCH	VCD	VCA	Bb1X2	BbMxH	BbAvH	BbMxD	BbAvD	BbMxA	BbAvA	BbOU	BbMx>2.5	BbAv>2.5	BbMx<2.5	BbAv<2.5	BbAH	BbAHh	BbMxAHH	BbAvAHH	BbMxAHA	BbAvAHA	Month	Day	Day_of_week	Season_of_year	Season_of_league	FT-GD	FTG	FTG-2.5	HT-GD	HTG	HTG-1.5	FTR-0	FTR-H	FTR-D	FTR-A	HTR-0	HTR-H	HTR-D	HTR-A	match_in_league_home	point-expanding_home	point-ewm-0.15_home	point-ewm-0.25_home	point-ewm-0.75_home	point-ewm-0.5_home	point-ewm-0.9_home	point-rolling-3_home	FTR-0-win-rate_home	FTR-0-draw-rate_home	FTR-0-lose-rate_home	FTR-0-win-rate_5_home	FTR-0-draw-rate_5_home	FTR-0-lose-rate_5_home	point_last_home	HTR-0-win-rate_home	HTR-0-draw-rate_home	HTR-0-lose-rate_home	HTR-0-win-rate_5_home	HTR-0-draw-rate_5_home	HTR-0-lose-rate_5_home	HTR-0-draw-rate_last_home	HTR-0-lose-rate_last_home	HTR-0-win-rate_last_home	HT-GD-sum_home	HT-GF-sum_home	HT-GA-sum_home	HT-GF-GA-expanding_home	HT-GD_last_home	HT-GF_last_home	HT-GA_last_home	FT-GD-sum_home	FT-GF-sum_home	FT-GA-sum_home	FT-GF-GA-expanding_home	FT-GD_last_home	HT-GF_last_home	FT-GA_last_home	match_in_league_away	point-expanding_away	point-ewm-0.15_away	point-ewm-0.25_away	point-ewm-0.75_away	point-ewm-0.5_away	point-ewm-0.9_away	point-rolling-3_away	FTR-0-win-rate_away	FTR-0-draw-rate_away	FTR-0-lose-rate_away	FTR-0-win-rate_5_away	FTR-0-draw-rate_5_away	FTR-0-lose-rate_5_away	point_last_away	HTR-0-win-rate_away	HTR-0-draw-rate_away	HTR-0-lose-rate_away	HTR-0-win-rate_5_away	HTR-0-draw-rate_5_away	HTR-0-lose-rate_5_away	HTR-0-draw-rate_last_away	HTR-0-lose-rate_last_away	HTR-0-win-rate_last_away	HT-GD-sum_away	HT-GF-sum_away	HT-GA-sum_away	HT-GF-GA-expanding_away	HT-GD_last_away	HT-GF_last_away	HT-GA_last_away	FT-GD-sum_away	FT-GF-sum_away	FT-GA-sum_away	FT-GF-GA-expanding_away	FT-GD_last_away	HT-GF_last_away	FT-GA_last_away	B365H_prob	B365D_prob	B365A_prob	BWH_prob	BWD_prob	BWA_prob	LBH_prob	LBD_prob	LBA_prob	VCH_prob	VCD_prob	VCA_prob	BbMxH_prob	BbAvH_prob	BbMxD_prob	BbAvD_prob	BbMxA_prob	BbAvA_prob	BbMx>2.5_prob	BbAv>2.5_prob	BbMx<2.5_prob	BbAv<2.5_prob	BbMxAHH_prob	BbAvAHH_prob	BbMxAHA_prob	BbAvAHA_prob	IWH_prob	IWD_prob	IWA_prob	B365_gmean	B365_std	BW_gmean	BW_std	IW_gmean	IW_std	LB_gmean	LB_std	VC_gmean	VC_std	BbMx_gmean	BbMx_std	BbAv_gmean	BbAv_std
10	P1	2010-08-21	Setubal	Sp Braga	0	0	D	0	0	D	5.25	3.4	1.7	4.5	3.25	1.75	4.2	3.1	1.8	3.75	3.25	1.8	4.5	3.4	1.73	4.75	3.4	1.73	27.0	5.54	4.73	3.64	3.32	1.8	1.73	20.0	2.33	2.22	1.65	1.59	10.0	0.75	1.96	1.9	2.0	1.95	8	21	5	3	2010	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3.0	0.44999999999999996	0.75	2.25	1.5	2.6999999999999997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	1.0	1.0	1.0	1.0	-1	-1	-1	1	3.0	0.44999999999999996	0.75	2.25	1.5	2.6999999999999997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-1	1.0	0.0	0.0	1.0	0.0	0.0	-1.0	-1.0	-1.0	2.0	2.0	2.0	1.0	-1	-1	-1	2.0	2.0	2.0	1.0	-1	-1	-1	0.19047619047619047	0.29411764705882354	0.5882352941176471	0.2222222222222222	0.3076923076923077	0.5714285714285714	0.26666666666666666	0.3076923076923077	0.5555555555555556	0.21052631578947367	0.29411764705882354	0.5780346820809249	0.18050541516245489	0.2114164904862579	0.2747252747252747	0.30120481927710846	0.5555555555555556	0.5780346820809249	0.4291845493562232	0.4504504504504504	0.6060606060606061	0.6289308176100629	0.5102040816326531	0.5263157894736842	0.5	0.5128205128205129	0.23809523809523808	0.3225806451612903	0.5555555555555556	1.0396993981102638	1.7755280904564703	0.9823284445300892	1.3768926368215255	0.9539081845515277	1.2013880860626733	0.933127789204312	1.0128343069492332	1.0114667759053075	1.5128229682726704	1.1036718434694799	1.8700802121834241	1.0020602954772304	1.500899730161879
11	P1	2010-08-22	Leiria	Pacos Ferreira	0	0	D	0	0	D	2.2	3.1	3.4	2.3	2.95	3.1	2.2	2.9	3.2	2.2	3.2	2.8	2.25	3.1	3.0	2.25	3.0	3.2	27.0	2.38	2.26	3.23	3.01	3.4	3.17	16.0	2.65	2.45	1.55	1.5	17.0	0.0	1.69	1.61	2.38	2.23	8	22	6	3	2010	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	1	3.0	0.44999999999999996	0.75	2.25	1.5	2.6999999999999997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	1.0	1.0	1.0	1.0	-1	-1	-1	0.45454545454545453	0.3225806451612903	0.29411764705882354	0.4347826086956522	0.3389830508474576	0.3225806451612903	0.45454545454545453	0.3125	0.35714285714285715	0.4444444444444444	0.3333333333333333	0.3125	0.42016806722689076	0.4424778761061947	0.30959752321981426	0.33222591362126247	0.29411764705882354	0.31545741324921134	0.37735849056603776	0.4081632653061224	0.6451612903225806	0.6666666666666666	0.591715976331361	0.6211180124223602	0.42016806722689076	0.4484304932735426	0.45454545454545453	0.3448275862068966	0.3125	0.9505314901538671	0.6244997998398397	0.9201301479860028	0.4252450274057693	0.9110361936328589	0.5131601439446883	0.9004417888925095	0.5033222956847166	0.928317766722556	0.5008326400438907	0.9892321233210845	0.5464735431229342	0.9278052185566948	0.48583261863869676
12	P1	2010-08-22	Portimonense	Naval	0	1	A	0	1	A	2.4	3.2	2.9	2.45	2.95	2.85	2.4	2.9	2.9	2.38	3.1	2.6	2.4	3.0	2.9	2.38	3.0	3.0	29.0	2.51	2.39	3.2	2.98	3.25	2.98	18.0	2.7	2.49	1.53	1.48	19.0	0.0	1.78	1.69	2.25	2.09	8	22	6	3	2010	-1	1	0	-1	1	0	-1	0	0	1	-1	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	0.0	1.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	-2.0	0.0	0.0	0.0	-1	-1	-1	-2.0	0.0	0.0	0.0	-1	-1	-1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	-1.0	0.0	0.0	0.0	-1	-1	-1	0.4166666666666667	0.3125	0.3448275862068966	0.4081632653061224	0.3389830508474576	0.3508771929824561	0.42016806722689076	0.3225806451612903	0.3846153846153846	0.42016806722689076	0.3333333333333333	0.3333333333333333	0.39840637450199207	0.41841004184100417	0.3125	0.33557046979865773	0.3076923076923077	0.33557046979865773	0.37037037037037035	0.4016064257028112	0.6535947712418301	0.6756756756756757	0.5617977528089888	0.591715976331361	0.4444444444444444	0.47846889952153115	0.4166666666666667	0.3448275862068966	0.3448275862068966	0.9378466207996884	0.40414518843273817	0.9137409012088175	0.264575131106459	0.9075721442363073	0.28867513459481287	0.8923106536573456	0.36896250938724573	0.9257319099665557	0.357957166897568	0.9888136027260463	0.4135617648348714	0.9229019316641875	0.3406366588218791
13	P1	2010-08-22	Porto	Beira Mar	3	0	H	2	0	H	1.18	6.5	13.0	1.16	5.75	15.5	1.17	5.4	13.0	1.12	6.5	12.0	1.17	6.0	13.0	1.18	6.0	13.0	28.0	1.21	1.18	6.5	5.87	15.58	13.33	23.0	1.8	1.72	2.24	2.04	10.0	-1.75	1.9	1.87	2.04	1.99	8	22	6	3	2010	3	3	1	2	2	1	1	1	0	0	1	1	0	0	1	3.0	0.44999999999999996	0.75	2.25	1.5	2.6999999999999997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	1.0	1.0	1.0	1.0	-1	-1	-1	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	0.8474576271186441	0.15384615384615385	0.07692307692307693	0.8620689655172414	0.17391304347826086	0.06451612903225806	0.8928571428571428	0.15384615384615385	0.08333333333333333	0.8474576271186441	0.16666666666666666	0.07692307692307693	0.8264462809917356	0.8474576271186441	0.15384615384615385	0.17035775127768313	0.06418485237483953	0.07501875468867217	0.5555555555555556	0.5813953488372093	0.4464285714285714	0.49019607843137253	0.5263157894736842	0.53475935828877	0.49019607843137253	0.5025125628140703	0.8547008547008548	0.18518518518518517	0.07692307692307693	1.5456992066995439	5.919808555463034	1.5644604527914074	7.323093608578277	1.4489489013467802	5.994466893171847	1.4790503335959564	5.440110292999582	1.5050038651260564	5.943410917422195	1.655645953621006	7.267821773635712	1.5065914481988247	6.127400209985744
14	P1	2010-08-22	Sp Lisbon	Maritimo	1	0	H	0	0	D	1.55	3.7	6.5	1.48	3.7	6.5	1.5	3.5	6.3	1.5	3.6	5.5	1.5	3.6	6.5	1.57	3.6	6.0	29.0	1.64	1.53	4.0	3.68	7.5	6.03	20.0	2.38	2.2	1.67	1.6	11.0	0.0	1.2	1.15	5.33	4.68	8	22	6	3	2010	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	-1.0	0.0	0.0	0.0	-1	-1	-1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	-1.0	0.0	0.0	0.0	-1	-1	-1	0.6451612903225806	0.27027027027027023	0.15384615384615385	0.6756756756756757	0.27027027027027023	0.15384615384615385	0.6666666666666666	0.2777777777777778	0.18181818181818182	0.6369426751592356	0.2777777777777778	0.16666666666666666	0.6097560975609756	0.6535947712418301	0.25	0.2717391304347826	0.13333333333333333	0.16583747927031509	0.42016806722689076	0.45454545454545453	0.5988023952095809	0.625	0.8333333333333334	0.8695652173913044	0.18761726078799248	0.2136752136752137	0.6666666666666666	0.2857142857142857	0.15873015873015872	1.1135105554111984	2.4821026033049747	1.0964891635984522	2.5155781310333682	1.0699874805650793	2.411085509336683	1.032280115456367	2.0008331597945226	1.0789381424219184	2.2175737492433787	1.221425866298641	2.948423307464517	1.0793548959512314	2.2507406188482344
15	P1	2010-08-23	Guimaraes	Rio Ave	0	0	D	0	0	D	1.67	3.4	5.75	1.65	3.4	5.0	1.65	3.3	4.9	1.67	3.25	4.5	1.67	3.25	5.5	1.67	3.3	5.25	29.0	1.75	1.69	3.66	3.32	5.75	5.08	20.0	2.43	2.24	1.65	1.58	11.0	0.0	1.29	1.23	4.04	3.68	8	23	0	3	2010	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	-1.0	0.0	0.0	0.0	-1	-1	-1	0.5988023952095809	0.29411764705882354	0.17391304347826086	0.6060606060606061	0.29411764705882354	0.2	0.5988023952095809	0.3076923076923077	0.2222222222222222	0.5988023952095809	0.30303030303030304	0.19047619047619047	0.5714285714285714	0.591715976331361	0.27322404371584696	0.30120481927710846	0.17391304347826086	0.19685039370078738	0.4115226337448559	0.4464285714285714	0.6060606060606061	0.6329113924050632	0.7751937984496123	0.8130081300813008	0.24752475247524752	0.2717391304347826	0.6060606060606061	0.30303030303030304	0.2040816326530612	1.0653684292399532	2.047836256474949	1.0127984634961444	1.675559608011604	0.9960398938159437	1.6250641012998022	0.967125558314915	1.4182030884185806	1.0233133739936988	1.7923820277310676	1.1090243239818387	2.000674886132177	1.018219895819376	1.6954153866629067
17	P1	2010-08-28	Nacional	Guimaraes	1	3	A	0	0	D	2.2	3.1	3.5	2.15	2.95	3.4	2.2	2.9	3.2	1.91	3.2	3.5	2.15	3.1	3.2	2.1	3.0	3.5	25.0	2.25	2.14	3.2	3.08	3.8	3.41	17.0	2.5	2.36	1.57	1.53	11.0	0.0	1.6	1.53	2.63	2.38	8	28	5	3	2010	-2	4	1	0	0	0	-1	0	0	1	0	0	1	0	2	3.0	0.8324999999999999	1.3125	2.8125	2.25	2.9699999999999998	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	2.0	2.0	2.0	1.0	-1	-1	-1	2	1.0	0.27749999999999997	0.4375	0.9375	0.75	0.99	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	0.45454545454545453	0.3225806451612903	0.2857142857142857	0.46511627906976744	0.3389830508474576	0.29411764705882354	0.5235602094240838	0.3125	0.2857142857142857	0.47619047619047616	0.3333333333333333	0.2857142857142857	0.4444444444444444	0.4672897196261682	0.3125	0.3246753246753247	0.2631578947368421	0.29325513196480935	0.4	0.42372881355932207	0.6369426751592356	0.6535947712418301	0.625	0.6535947712418301	0.3802281368821293	0.42016806722689076	0.45454545454545453	0.3448275862068966	0.3125	0.9597605284033087	0.6658328118479392	0.9278089187067206	0.6331139971074193	0.9110361936328589	0.5131601439446883	0.9253283650549307	0.8448076704197235	0.9347201605340637	0.7094598884597587	1.0044248363891553	0.7815582725128902	0.940701207647301	0.658963833099612
16	P1	2010-08-28	Benfica	Setubal	3	0	H	2	0	H	1.22	5.5	15.0	1.2	5.5	12.0	1.25	4.6	10.5	1.2	5.0	11.0	1.22	5.0	11.0	1.22	5.5	12.0	24.0	1.25	1.22	6.0	5.39	15.0	12.49	17.0	1.7	1.6	2.33	2.2	10.0	-1.75	1.94	1.9	2.03	1.97	8	28	5	3	2010	3	3	1	2	2	1	1	1	0	0	1	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	0.5	0.5	0.0	0.5	0.5	-1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-1	-1	-1	-2.0	0.0	0.0	0.0	-1	-1	-1	2	1.0	0.5325	0.8125	1.3125	1.25	1.1700000000000002	0.0	0.5	0.5	0.0	0.5	0.5	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	1.0	1.0	1.0	1.0	-1	-1	-1	0.819672131147541	0.18181818181818182	0.06666666666666667	0.8333333333333334	0.18181818181818182	0.08333333333333333	0.8333333333333334	0.2	0.09090909090909091	0.819672131147541	0.18181818181818182	0.08333333333333333	0.8	0.819672131147541	0.16666666666666666	0.1855287569573284	0.06666666666666667	0.08006405124099279	0.5882352941176471	0.625	0.4291845493562232	0.45454545454545453	0.5154639175257733	0.5263157894736842	0.4926108374384237	0.5076142131979695	0.8	0.2173913043478261	0.09523809523809523	1.5505412993612113	7.052857576897466	1.431486112679294	5.4372174256078205	1.3076688941874073	4.6832147078689434	1.3470800068740634	4.940985056983408	1.4393950362340897	5.42796462774031	1.6091489743427163	6.983611768514436	1.4489356232215969	5.69812542274504
18	P1	2010-08-29	Beira Mar	Academica	2	1	H	1	0	H	2.88	3.0	2.63	2.65	2.95	2.6	2.5	2.9	2.8	2.5	3.1	2.5	2.55	3.0	2.7	2.75	2.88	2.62	25.0	2.96	2.67	3.1	2.98	2.8	2.65	17.0	2.5	2.39	1.55	1.52	18.0	0.0	2.05	1.93	1.91	1.85	8	29	6	3	2010	1	3	1	1	1	0	1	1	0	0	1	1	0	0	2	0.0	0.1275	0.1875	0.1875	0.25	0.09000000000000007	0.0	0.0	0.5	0.5	0.0	0.5	0.5	-1	0.0	0.5	0.5	0.0	0.5	0.5	-1.0	-1.0	-1.0	-2.0	0.0	0.0	0.0	-1	-1	-1	-3.0	0.0	0.0	0.0	-1	-1	-1	2	1.0	0.5325	0.8125	1.3125	1.25	1.1700000000000002	0.0	0.5	0.5	0.0	0.5	0.5	0.0	-1	0.5	0.5	0.0	0.5	0.5	0.0	-1.0	-1.0	-1.0	1.0	1.0	1.0	1.0	-1	-1	-1	1.0	1.0	1.0	1.0	-1	-1	-1	0.3472222222222222	0.3333333333333333	0.3802281368821293	0.37735849056603776	0.3389830508474576	0.3846153846153846	0.4	0.3225806451612903	0.4	0.36363636363636365	0.3472222222222222	0.38167938931297707	0.33783783783783783	0.37453183520599254	0.3225806451612903	0.33557046979865773	0.35714285714285715	0.37735849056603776	0.4	0.41841004184100417	0.6451612903225806	0.6578947368421053	0.48780487804878053	0.5181347150259068	0.5235602094240838	0.5405405405405405	0.4	0.3448275862068966	0.35714285714285715	0.9441374883534316	0.18876793513023696	0.9096880532416464	0.18929694486000923	0.9093074680491959	0.2081665999466132	0.8952808924908053	0.3464101615137755	0.9159833291101817	0.1299999999999999	0.9835940449509072	0.15011106998930285	0.9208803622279933	0.1850225211517056
19	P1	2010-08-29	Olhanense	Leiria	1	0	H	1	0	H	2.4	3.1	3.1	2.35	2.9	3.0	2.4	2.9	2.9	2.2	3.2	2.8	2.35	3.0	3.0	2.4	3.0	3.0	23.0	2.6	2.37	3.2	3.0	3.24	2.99	16.0	2.5	2.41	1.55	1.51	14.0	0.0	1.8	1.68	2.28	2.12	8	29	6	3	2010	1	1	0	1	1	0	1	1	0	0	1	1	0	0	2	1.0	0.27749999999999997	0.4375	0.9375	0.75	0.99	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	2	1.0	0.27749999999999997	0.4375	0.9375	0.75	0.99	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	0.4166666666666667	0.3225806451612903	0.3225806451612903	0.425531914893617	0.3448275862068966	0.3333333333333333	0.45454545454545453	0.3125	0.35714285714285715	0.4166666666666667	0.3333333333333333	0.3333333333333333	0.3846153846153846	0.42194092827004215	0.3125	0.3333333333333333	0.30864197530864196	0.33444816053511706	0.4	0.41493775933609955	0.6451612903225806	0.6622516556291391	0.5555555555555556	0.5952380952380952	0.4385964912280702	0.4716981132075471	0.4166666666666667	0.3448275862068966	0.3448275862068966	0.9488341088812681	0.4041451884327381	0.9114673513846974	0.3499999999999999	0.9075721442363073	0.28867513459481287	0.9004417888925095	0.5033222956847166	0.928317766722556	0.3464101615137755	0.9994663819691129	0.3585154575933001	0.9234052547584409	0.3608785575970583
20	P1	2010-08-29	Pacos Ferreira	Portimonense	2	2	D	0	1	A	1.83	3.4	4.5	1.8	3.1	4.5	1.8	3.0	4.4	1.73	3.25	4.2	1.83	3.3	4.0	1.85	3.12	4.33	24.0	1.95	1.85	3.44	3.21	4.58	4.22	15.0	2.35	2.27	1.6	1.55	10.0	-0.5	1.95	1.9	2.0	1.97	8	29	6	3	2010	0	4	1	-1	1	0	0	0	1	0	-1	0	0	1	2	1.0	0.5325	0.8125	1.3125	1.25	1.1700000000000002	0.0	0.5	0.5	0.0	0.5	0.5	0.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	1.0	1.0	1.0	1.0	-1	-1	-1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	0.0	1.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	-3.0	0.0	0.0	0.0	-1	-1	-1	-3.0	0.0	0.0	0.0	-1	-1	-1	0.5464480874316939	0.29411764705882354	0.2222222222222222	0.5555555555555556	0.3225806451612903	0.2222222222222222	0.5780346820809249	0.3076923076923077	0.23809523809523808	0.5405405405405405	0.3205128205128205	0.23094688221709006	0.5128205128205129	0.5405405405405405	0.29069767441860467	0.3115264797507788	0.2183406113537118	0.23696682464454977	0.425531914893617	0.44052863436123346	0.625	0.6451612903225806	0.5128205128205129	0.5263157894736842	0.5	0.5076142131979695	0.5555555555555556	0.3333333333333333	0.22727272727272727	1.012184273858862	1.3418767951393054	0.9761000076685075	1.3503086067019396	0.9582839714125567	1.3012814197295426	0.9563238717824926	1.2459133196173802	0.9745784819271623	1.2401209618420295	1.0439946086940028	1.3188757838907095	0.9754577926645811	1.1892995137194553
21	P1	2010-08-29	Rio Ave	Porto	0	2	A	0	1	A	8.5	4.33	1.4	7.25	4.0	1.4	7.5	3.7	1.4	7.0	3.75	1.4	7.0	4.0	1.4	7.0	4.33	1.4	25.0	9.5	7.97	4.6	4.18	1.44	1.39	22.0	2.15	2.0	1.83	1.75	10.0	1.25	1.95	1.92	1.99	1.95	8	29	6	3	2010	-2	2	0	-1	1	0	-1	0	0	1	-1	0	0	1	2	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	0.5	0.5	0.0	0.5	0.5	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	-1.0	0.0	0.0	0.0	-1	-1	-1	2	3.0	0.8324999999999999	1.3125	2.8125	2.25	2.9699999999999998	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-1	0.5	0.5	0.0	0.5	0.5	0.0	-1.0	-1.0	-1.0	2.0	2.0	2.0	1.0	-1	-1	-1	4.0	4.0	4.0	1.0	-1	-1	-1	0.11764705882352941	0.23094688221709006	0.7142857142857143	0.13793103448275862	0.25	0.7142857142857143	0.14285714285714285	0.26666666666666666	0.7142857142857143	0.14285714285714285	0.23094688221709006	0.7142857142857143	0.10526315789473684	0.12547051442910917	0.2173913043478261	0.23923444976076558	0.6944444444444444	0.7194244604316548	0.46511627906976744	0.5	0.5464480874316939	0.5714285714285714	0.5128205128205129	0.5208333333333334	0.5025125628140703	0.5128205128205129	0.13333333333333333	0.27027027027027023	0.7142857142857143	1.240386500963608	3.5680013079220325	1.1456556198217918	2.931012339334881	1.1289527167039306	3.0805843601498726	1.1082332935251626	2.812027738127773	1.1626528734721433	2.8010057717422385	1.3258469329175429	4.061182093922901	1.1970029289626545	3.3026403578551107
22	P1	2010-08-29	Sp Braga	Maritimo	1	0	H	1	0	H	1.57	3.8	6.0	1.45	3.8	6.75	1.45	3.6	7.0	1.57	3.25	5.5	1.53	3.6	6.0	1.53	3.8	6.0	25.0	1.58	1.53	4.1	3.64	7.0	6.21	23.0	2.11	2.01	1.8	1.74	8.0	-0.75	1.78	1.74	2.2	2.14	8	29	6	3	2010	1	1	0	1	1	0	1	1	0	0	1	1	0	0	2	1.0	0.5325	0.8125	1.3125	1.25	1.1700000000000002	0.0	0.5	0.5	0.0	0.5	0.5	0.0	-1	0.5	0.5	0.0	0.5	0.5	0.0	-1.0	-1.0	-1.0	2.0	2.0	2.0	1.0	-1	-1	-1	2.0	2.0	2.0	1.0	-1	-1	-1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	-1	0.0	1.0	0.0	0.0	1.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	-2.0	0.0	0.0	0.0	-1	-1	-1	0.6369426751592356	0.2631578947368421	0.16666666666666666	0.6896551724137931	0.2631578947368421	0.14814814814814814	0.6369426751592356	0.3076923076923077	0.18181818181818182	0.6535947712418301	0.2631578947368421	0.16666666666666666	0.6329113924050632	0.6535947712418301	0.24390243902439027	0.2747252747252747	0.14285714285714285	0.1610305958132045	0.47393364928909953	0.49751243781094534	0.5555555555555556	0.5747126436781609	0.5617977528089888	0.5747126436781609	0.45454545454545453	0.4672897196261682	0.6896551724137931	0.2777777777777778	0.14285714285714285	1.0985594856743632	2.215016929957873	1.1126635706130459	2.6556543449779	1.1061183393517233	2.7983626164836704	1.0129639264076815	1.9718772781286364	1.089149520347059	2.2350913478722374	1.1886620750470243	2.7122192635060562	1.0860259855609764	2.3437647777311894
